,Model,Team Name,forecast_date,target,target_end_date,location_name,State,fips,point,quantile_0.025,quantile_0.25,quantile_0.75,quantile_0.975
6172,QJHong-Encounter,QJHong,2020-10-26,1 wk ahead inc case,2020-11-02,National,National,US,496446.9,0.0,0.0,0.0,0.0
6173,QJHong-Encounter,QJHong,2020-10-26,2 wk ahead inc case,2020-11-09,National,National,US,546324.7,0.0,0.0,0.0,0.0
6174,QJHong-Encounter,QJHong,2020-10-26,3 wk ahead inc case,2020-11-16,National,National,US,587924.7,0.0,0.0,0.0,0.0
6175,QJHong-Encounter,QJHong,2020-10-26,4 wk ahead inc case,2020-11-23,National,National,US,622029.7,0.0,0.0,0.0,0.0
6176,RobertWalraven-ESG,Robert Walraven,2020-10-26,1 wk ahead inc case,2020-11-02,National,National,US,589693.65,587417.72,588910.93,590476.37,591969.58
6177,RobertWalraven-ESG,Robert Walraven,2020-10-26,2 wk ahead inc case,2020-11-09,National,National,US,639358.32,636988.49,638543.31,640173.33,641728.15
6178,RobertWalraven-ESG,Robert Walraven,2020-10-26,3 wk ahead inc case,2020-11-16,National,National,US,638808.23,636439.42,637993.56,639622.89,641177.03
6179,RobertWalraven-ESG,Robert Walraven,2020-10-26,4 wk ahead inc case,2020-11-23,National,National,US,616939.23,614611.33,616138.64,617739.83,619267.14
6180,TTU-squider,Hussain Lab at Texas Tech University,2020-10-26,1 wk ahead inc case,2020-11-02,National,National,US,255996.254,0.0,0.0,0.0,0.0
6181,TTU-squider,Hussain Lab at Texas Tech University,2020-10-26,2 wk ahead inc case,2020-11-09,National,National,US,236443.771,0.0,0.0,0.0,0.0
6182,TTU-squider,Hussain Lab at Texas Tech University,2020-10-26,3 wk ahead inc case,2020-11-16,National,National,US,215318.718,0.0,0.0,0.0,0.0
6183,TTU-squider,Hussain Lab at Texas Tech University,2020-10-26,4 wk ahead inc case,2020-11-23,National,National,US,193664.495,0.0,0.0,0.0,0.0
6184,UCLA-SuEIR,UCLA Statistical Machine Learning Lab,2020-10-26,1 wk ahead inc case,2020-11-02,National,National,US,476041.679634979,424302.52696234704,462778.595937165,478064.687091902,529431.900905656
6185,UCLA-SuEIR,UCLA Statistical Machine Learning Lab,2020-10-26,2 wk ahead inc case,2020-11-09,National,National,US,455251.670648238,334851.972897442,425068.154778495,462518.253906727,598001.027078307
6186,UCLA-SuEIR,UCLA Statistical Machine Learning Lab,2020-10-26,3 wk ahead inc case,2020-11-16,National,National,US,419131.740683664,271506.00963810197,384808.712466726,428293.930319473,614179.567992444
6187,UCLA-SuEIR,UCLA Statistical Machine Learning Lab,2020-10-26,4 wk ahead inc case,2020-11-23,National,National,US,382974.925293986,228443.45805219398,349441.713188335,393357.499470102,601964.806171032
6188,UMich-RidgeTfReg,The University of Michigan,2020-10-26,1 wk ahead inc case,2020-11-02,National,National,US,540421.67532197,531577.419926638,537674.636501404,543022.712904476,0.0
6189,UMich-RidgeTfReg,The University of Michigan,2020-10-26,2 wk ahead inc case,2020-11-09,National,National,US,581758.114946872,573277.581095064,578976.931794776,584463.388428614,0.0
6190,UMich-RidgeTfReg,The University of Michigan,2020-10-26,3 wk ahead inc case,2020-11-16,National,National,US,606106.100868246,596968.174099617,603113.1828360129,608943.380698564,0.0
6191,UMich-RidgeTfReg,The University of Michigan,2020-10-26,4 wk ahead inc case,2020-11-23,National,National,US,593371.9518944661,584635.28167362,590531.388501612,595958.524784159,0.0
6192,USACE-ERDC_SEIR,US Army Engineer Research and Development Center,2020-10-26,1 wk ahead inc case,2020-11-02,National,National,US,524051.20283292397,484744.126628865,510417.401772675,538245.241779096,564682.9740156439
6193,USACE-ERDC_SEIR,US Army Engineer Research and Development Center,2020-10-26,2 wk ahead inc case,2020-11-09,National,National,US,547883.609677917,503134.258517708,532269.1446072,564164.133605888,593928.775589923
6194,USACE-ERDC_SEIR,US Army Engineer Research and Development Center,2020-10-26,3 wk ahead inc case,2020-11-16,National,National,US,536279.818691852,489137.66135578795,519794.5635348471,552846.577740226,583889.521197341
6195,USACE-ERDC_SEIR,US Army Engineer Research and Development Center,2020-10-26,4 wk ahead inc case,2020-11-23,National,National,US,495852.97246250795,450216.43472031294,479664.95756933704,511398.05453944,541322.10152422
6196,USC-SI_kJalpha,University of Southern California,2020-10-26,1 wk ahead inc case,2020-11-02,National,National,US,481278.5,0.0,0.0,0.0,0.0
6197,USC-SI_kJalpha,University of Southern California,2020-10-26,2 wk ahead inc case,2020-11-09,National,National,US,497110.5,0.0,0.0,0.0,0.0
6198,USC-SI_kJalpha,University of Southern California,2020-10-26,3 wk ahead inc case,2020-11-16,National,National,US,491972.5,0.0,0.0,0.0,0.0
6199,USC-SI_kJalpha,University of Southern California,2020-10-26,4 wk ahead inc case,2020-11-23,National,National,US,471519.5,0.0,0.0,0.0,0.0
6200,BPagano-RtDriven,BPagano,2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,1713713.0,1169424.91686,1522253.39365,1896776.27381,2249604.7506
6201,BPagano-RtDriven,BPagano,2020-12-14,2 wk ahead inc case,2020-12-28,National,National,US,1826022.9,1246064.35151,1622015.79635,2021083.40904,2397034.85388
6202,BPagano-RtDriven,BPagano,2020-12-14,3 wk ahead inc case,2021-01-04,National,National,US,1831074.0,1249511.18432,1626502.5768799996,2026674.08066,2403665.47322
6203,BPagano-RtDriven,BPagano,2020-12-14,4 wk ahead inc case,2021-01-11,National,National,US,1737064.0,1185359.46438,1542995.57102,1922621.68828,2280257.79491
6204,CEID-Walk,University of Georgia Center for the Ecology of Infectious Diseases Forecasting Working Group,2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,1485851.82,1271432.269,1404018.053,1570866.356,1677220.907
6205,CEID-Walk,University of Georgia Center for the Ecology of Infectious Diseases Forecasting Working Group,2020-12-14,2 wk ahead inc case,2020-12-28,National,National,US,1487975.946,1159893.2759999998,1395151.67,1587125.959,1774370.041
6206,CEID-Walk,University of Georgia Center for the Ecology of Infectious Diseases Forecasting Working Group,2020-12-14,3 wk ahead inc case,2021-01-04,National,National,US,1483531.764,1122160.061,1365276.5880000002,1613395.36,1796466.385
6207,COVIDhub-baseline,COVID-19 Forecast Hub,2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,1480981.0,1291201.0,1457077.0,1504885.0,1670761.0
6208,COVIDhub-baseline,COVID-19 Forecast Hub,2020-12-14,2 wk ahead inc case,2020-12-28,National,National,US,1480981.0,1260664.07000945,1427009.09390844,1534664.26843018,1702107.06815218
6209,COVIDhub-baseline,COVID-19 Forecast Hub,2020-12-14,3 wk ahead inc case,2021-01-04,National,National,US,1480981.0,1223213.76219712,1409537.27737277,1552532.68921189,1739125.57487825
6210,COVIDhub-baseline,COVID-19 Forecast Hub,2020-12-14,4 wk ahead inc case,2021-01-11,National,National,US,1480981.0,1189287.17527775,1394510.37413874,1567339.41399914,1774421.15675232
6211,COVIDhub-ensemble,COVID-19 Forecast Hub,2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,1540576.0,1291201.0,1457077.0,1610156.0,1756721.0
6212,COVIDhub-ensemble,COVID-19 Forecast Hub,2020-12-14,2 wk ahead inc case,2020-12-28,National,National,US,1630029.0,1260664.0,1528768.0,1772817.0,2076016.0
6213,COVIDhub-ensemble,COVID-19 Forecast Hub,2020-12-14,3 wk ahead inc case,2021-01-04,National,National,US,1757352.0,1297455.0,1544445.0,1889941.0,2268145.0
6214,COVIDhub-ensemble,COVID-19 Forecast Hub,2020-12-14,4 wk ahead inc case,2021-01-11,National,National,US,1764615.0,1236565.0,1542995.0,1922622.0,2261164.0
6215,CU-nochange,Columbia University,2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,1480416.0,1233290.0,1391433.0,1573301.0,1792349.0
6216,CU-nochange,Columbia University,2020-12-14,2 wk ahead inc case,2020-12-28,National,National,US,1543872.0,1099325.0,1371395.0,1729380.0,2178326.0
6217,CU-nochange,Columbia University,2020-12-14,3 wk ahead inc case,2021-01-04,National,National,US,1557304.0,954099.0,1314597.0,1840771.0,2564030.0
6218,CU-nochange,Columbia University,2020-12-14,4 wk ahead inc case,2021-01-11,National,National,US,1505983.0,812620.0,1220392.0,1864741.0,2807375.0
6219,CU-scenario_high,Columbia University,2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,1481371.0,1239087.0,1394959.0,1578367.0,1790664.0
6220,CU-scenario_high,Columbia University,2020-12-14,2 wk ahead inc case,2020-12-28,National,National,US,1561967.0,1108477.0,1392717.0,1754864.0,2204448.0
6221,CU-scenario_high,Columbia University,2020-12-14,3 wk ahead inc case,2021-01-04,National,National,US,1614912.0,978715.0,1364900.0,1913818.0,2667422.0
6222,CU-scenario_high,Columbia University,2020-12-14,4 wk ahead inc case,2021-01-11,National,National,US,1618786.0,857050.0,1311276.0,2010566.0,3038202.0
6223,CU-scenario_low,Columbia University,2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,1480349.0,1228272.0,1392492.0,1586638.0,1817502.0
6224,CU-scenario_low,Columbia University,2020-12-14,2 wk ahead inc case,2020-12-28,National,National,US,1579947.0,1131458.0,1412120.0,1772817.0,2205390.0
6225,CU-scenario_low,Columbia University,2020-12-14,3 wk ahead inc case,2021-01-04,National,National,US,1599382.0,1063697.0,1396826.0,1839433.0,2377032.0
6226,CU-scenario_low,Columbia University,2020-12-14,4 wk ahead inc case,2021-01-11,National,National,US,1521503.0,996328.0,1327974.0,1752329.0,2261164.0
6227,CU-scenario_mid,Columbia University,2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,1484235.0,1243833.0,1398101.0,1588629.0,1814240.0
6228,CU-scenario_mid,Columbia University,2020-12-14,2 wk ahead inc case,2020-12-28,National,National,US,1589918.0,1129555.0,1419258.0,1796412.0,2274994.0
6229,CU-scenario_mid,Columbia University,2020-12-14,3 wk ahead inc case,2021-01-04,National,National,US,1706811.0,1037364.0,1448136.0,2014900.0,2803898.0
6230,CU-scenario_mid,Columbia University,2020-12-14,4 wk ahead inc case,2021-01-11,National,National,US,1727008.0,976948.0,1432115.0,2076355.0,2999574.0
6231,CU-select,Columbia University,2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,1480349.0,1228272.0,1392492.0,1586638.0,1817502.0
6232,CU-select,Columbia University,2020-12-14,2 wk ahead inc case,2020-12-28,National,National,US,1579947.0,1131458.0,1412120.0,1772817.0,2205390.0
6233,CU-select,Columbia University,2020-12-14,3 wk ahead inc case,2021-01-04,National,National,US,1599382.0,1063697.0,1396826.0,1839433.0,2377032.0
6234,CU-select,Columbia University,2020-12-14,4 wk ahead inc case,2021-01-11,National,National,US,1521503.0,996328.0,1327974.0,1752329.0,2261164.0
6235,Columbia_UNC-SurvCon,Columbia_UNC,2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,1470553.0,1237839.0,1376058.0,1567499.0,1756721.0
6236,Columbia_UNC-SurvCon,Columbia_UNC,2020-12-14,2 wk ahead inc case,2020-12-28,National,National,US,1653329.0,1343571.0,1528768.0,1781949.0,2076016.0
6237,Columbia_UNC-SurvCon,Columbia_UNC,2020-12-14,3 wk ahead inc case,2021-01-04,National,National,US,1952291.0,1524899.0,1776946.0,2133811.0,2582585.0
6238,Columbia_UNC-SurvCon,Columbia_UNC,2020-12-14,4 wk ahead inc case,2021-01-11,National,National,US,2397836.0,1800953.0,2149687.0,2660677.0,3343201.0
6239,Covid19Sim-Simulator,COVID-19 Simulator,2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,1505026.84564857,1490190.88989677,1504030.37107539,1505068.16417169,1507218.19835759
6240,Covid19Sim-Simulator,COVID-19 Simulator,2020-12-14,2 wk ahead inc case,2020-12-28,National,National,US,1630028.70051089,1589298.68427926,1619928.00877074,1631294.10502799,1647679.39933109
6241,Covid19Sim-Simulator,COVID-19 Simulator,2020-12-14,3 wk ahead inc case,2021-01-04,National,National,US,1757352.35979288,1685153.0174127,1749628.56180946,1759804.76083447,1811028.18945489
6242,Covid19Sim-Simulator,COVID-19 Simulator,2020-12-14,4 wk ahead inc case,2021-01-11,National,National,US,1865070.02568405,1753986.6566163,1848536.22375761,1865186.55871727,1956135.92501225
6243,CovidAnalytics-DELPHI,CovidAnalytics at MIT,2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,1785951.0,1547724.66273722,1703969.277898,1867932.722102,2024177.33726278
6244,CovidAnalytics-DELPHI,CovidAnalytics at MIT,2020-12-14,2 wk ahead inc case,2020-12-28,National,National,US,1861161.0,1524258.08292851,1745221.33673664,1977100.66326336,2198063.91707149
6245,CovidAnalytics-DELPHI,CovidAnalytics at MIT,2020-12-14,3 wk ahead inc case,2021-01-04,National,National,US,1855524.0,1442903.88015983,1713527.49202734,1997520.50797266,2268144.11984017
6246,CovidAnalytics-DELPHI,CovidAnalytics at MIT,2020-12-14,4 wk ahead inc case,2021-01-11,National,National,US,1764615.0,1288162.32547444,1600651.55579599,1928578.44420401,2241067.67452556
6247,DDS-NBDS,Discrete Dynamical Systems,2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,1561262.3656,1106698.0,1330218.0,1665990.0,2530836.0
6248,DDS-NBDS,Discrete Dynamical Systems,2020-12-14,2 wk ahead inc case,2020-12-28,National,National,US,1661667.118,902257.0,1258531.0,1744455.0,2993478.0
6249,DDS-NBDS,Discrete Dynamical Systems,2020-12-14,3 wk ahead inc case,2021-01-04,National,National,US,1465371.1478,644077.0,1031808.0,1601002.0,2901101.0
6250,DDS-NBDS,Discrete Dynamical Systems,2020-12-14,4 wk ahead inc case,2021-01-11,National,National,US,1261208.1816,471752.0,836043.0,1445734.0,2735016.0
6251,Geneva-DetGrowth,Swiss Data Science Center / University of Geneva,2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,1486033.20286626,0.0,0.0,0.0,0.0
6252,IBF-TimeSeries,Institute of Business Forecasting,2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,1722489.0,0.0,0.0,0.0,0.0
6253,IBF-TimeSeries,Institute of Business Forecasting,2020-12-14,2 wk ahead inc case,2020-12-28,National,National,US,1588391.0,0.0,0.0,0.0,0.0
6254,IBF-TimeSeries,Institute of Business Forecasting,2020-12-14,3 wk ahead inc case,2021-01-04,National,National,US,1583471.0,0.0,0.0,0.0,0.0
6255,IBF-TimeSeries,Institute of Business Forecasting,2020-12-14,4 wk ahead inc case,2021-01-11,National,National,US,1568289.0,0.0,0.0,0.0,0.0
6256,IEM_MED-CovidProject,IEM MED,2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,1612323.64956898,1349795.64048436,1513702.0,1716210.99509432,1913550.41232375
6257,IEM_MED-CovidProject,IEM MED,2020-12-14,2 wk ahead inc case,2020-12-28,National,National,US,1754876.91766012,1322923.75,1577759.7309603,1948716.55316626,2333995.5
6258,IEM_MED-CovidProject,IEM MED,2020-12-14,3 wk ahead inc case,2021-01-04,National,National,US,1902729.71474678,1297455.91218313,1641799.49984534,2207422.49839917,2825210.24066701
6259,IEM_MED-CovidProject,IEM MED,2020-12-14,4 wk ahead inc case,2021-01-11,National,National,US,2053185.65453194,1265396.562497,1699015.49566287,2488859.23671128,3396953.59932592
6260,IQVIA_ACOE-STAN,IQVIA ACOE,2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,1438920.0,1108194.0,1351110.0,1421933.0,1438584.0
6261,IQVIA_ACOE-STAN,IQVIA ACOE,2020-12-14,2 wk ahead inc case,2020-12-28,National,National,US,1487459.0,960463.0,1289213.0,1416624.0,1469389.0
6262,IQVIA_ACOE-STAN,IQVIA ACOE,2020-12-14,3 wk ahead inc case,2021-01-04,National,National,US,1538184.0,825313.0,1177189.0,1357433.0,1475091.0
6263,IQVIA_ACOE-STAN,IQVIA ACOE,2020-12-14,4 wk ahead inc case,2021-01-11,National,National,US,1653540.0,720216.0,1118672.0,1366403.0,1519669.0
6264,IowaStateLW-STEM,Iowa State - Lily Wang's Research Group,2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,1591264.0,1556684.0,1573966.0,1610156.0,1625943.0
6265,IowaStateLW-STEM,Iowa State - Lily Wang's Research Group,2020-12-14,2 wk ahead inc case,2020-12-28,National,National,US,1568342.0,1486487.0,1525388.0,1615993.0,1657647.0
6266,IowaStateLW-STEM,Iowa State - Lily Wang's Research Group,2020-12-14,3 wk ahead inc case,2021-01-04,National,National,US,1544067.0,1432354.0,1483850.0,1615671.0,1680146.0
6267,IowaStateLW-STEM,Iowa State - Lily Wang's Research Group,2020-12-14,4 wk ahead inc case,2021-01-11,National,National,US,1520180.0,1392186.0,1449664.0,1611565.0,1695102.0
6268,JCB-PRM,John Burant (JCB),2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,1603769.23933109,1154433.25727634,1449137.56411623,1758400.91454594,2053105.22138583
6269,JCB-PRM,John Burant (JCB),2020-12-14,2 wk ahead inc case,2020-12-28,National,National,US,1808843.23478104,1239852.29441329,1613034.2504019,2004652.21916018,2377834.17514879
6270,JCB-PRM,John Burant (JCB),2020-12-14,3 wk ahead inc case,2021-01-04,National,National,US,2053429.07288665,1355302.10703866,1813180.02417239,2293678.12160091,2751556.03873464
6271,JCB-PRM,John Burant (JCB),2020-12-14,4 wk ahead inc case,2021-01-11,National,National,US,2345138.89668656,1500488.47090215,2054466.18066518,2635811.61270793,3189789.32247096
6272,JHUAPL-Bucky,Johns Hopkins University Applied Physics Lab,2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,1711120.22560067,1401039.45103368,1599794.04868571,1826712.96816179,2051443.98324067
6273,JHUAPL-Bucky,Johns Hopkins University Applied Physics Lab,2020-12-14,2 wk ahead inc case,2020-12-28,National,National,US,1855077.74137388,1378148.30980485,1675478.07019875,2038768.90109548,2393246.50524735
6274,JHUAPL-Bucky,Johns Hopkins University Applied Physics Lab,2020-12-14,3 wk ahead inc case,2021-01-04,National,National,US,2032147.79169447,1359016.64912902,1775265.41630812,2304492.61911904,2851887.89452003
6275,JHUAPL-Bucky,Johns Hopkins University Applied Physics Lab,2020-12-14,4 wk ahead inc case,2021-01-11,National,National,US,2202070.302883,1334901.00378494,1869567.33911517,2569820.22994873,3338194.91363044
6276,JHU_IDD-CovidSP,Johns Hopkins ID Dynamics COVID-19 Working Group,2020-12-14,1 wk ahead inc case,2020-12-21,National,National,US,982642.7233333328,782493.025,906010.0,1054833.75,1205908.3
6277,JHU_IDD-CovidSP,Johns Hopkins ID Dynamics COVID-19 Working Group,2020-12-14,2 wk ahead inc case,2020-12-28,National,National,US,1116018.53333333,863109.25,1012753.0,1195013.75,1464968.55
